net_profit_margin,gross_profit_margin,roa,roe,current_ratio,quick_ratio,cash_ratio,inventory_turnover,accounts_receivable_turnover,asset_turnover,pe_ratio,pb_ratio,dividend_yield,debt_to_equity,debt_ratio,interest_coverage_ratio,ticker,elapsed,Industry,profitability,liquidity,efficiency,market_value,leverage,cluster,risk
0.2530623426432028,0.4413112957720756,0.2750983456377647,1.5607601454639075,0.9880116717592976,0.9444421504665952,0.206217138767308,37.97765363128491,13.28728419884906,1.087077369016657,38.45676998368679,56.9837152375889,-0.0042427802534523,4.673462491552152,0.8237407929480435,29.062039155860667,AAPL,6.176377058029175,Consumer Electronics,1.9769347717734393,-0.3415271165403672,2.1052399521757166,2.1976441105916753,1.027772579014309,0,0.38165830605543494
0.3414623787839464,0.6892008588349102,0.175643726819038,0.350887146438564,1.76916725076573,1.745163179675273,0.3332149132492871,21.103172060237103,4.559812370224532,0.5143867603938094,41.42768595041322,14.456072412398616,-0.0066416773643002,0.9977209137681056,0.499429578422044,46.38160569105691,MSFT,9.992678880691528,Software,1.8832321387578894,1.2011074189207018,0.143427108724778,1.3318348409907579,0.3901228725537203,0,0.36576152699204006
0.1619337139467635,0.5692889449099132,0.1060657568840755,0.1976381159223564,3.515617857687033,2.7295444156635686,0.516379704403474,2.992787223080886,6.364043883449334,0.6549949006847652,689.9999999999999,129.50182706143613,-0.0001390577672155,0.8633545993393964,0.4633334952163566,16.958015267175572,NVDA,10.328691959381104,Semiconductors,0.5298209032698912,3.749290401382756,-0.10290340936930911,7.43448780176905,-0.5688401417037202,2,3.0593202147036105
0.035581750709452,0.5809782882474435,0.009355367084472,0.0238052441189026,0.90666192409089,0.6934761685567226,0.0596936853998409,2.6034428794992177,5.289368505195843,0.2629259914967263,70.10810810810811,1.651546877900555,-0.0629001433271917,1.5414766216550206,0.6057942349040402,1.4789497510185603,PFE,13.567713022232056,Pharmaceuticals,-0.5327594725516813,-0.8939483164657133,-0.8134604941904274,-1.5533558501573532,-0.5782168076930352,4,0.18092610699058417
0.0602251750434581,0.2447594598812772,0.0817660382873008,0.2521632340348821,0.7918610051083248,,0.2566983665475397,,19.07857381215186,1.357672073651907,19.948868398994133,4.90541053855514,-0.0155287985018499,1.9694555861012213,0.6386124506795265,9.968576709796674,UNH,13.615499019622805,Healthcare Services,-0.6523909133284377,-0.3833688142408593,2.147648026218766,0.5475709415424143,-0.2139429702155554,0,0.2078237776543167
0.0311462712989599,0.400365125027661,0.0088165285114734,0.0159958329387252,1.5424018821516416,1.1457598117848358,0.2523437778490714,2.6706911420475543,14.393629727936297,0.2830685068799198,52.02499999999999,0.8533696120496258,-0.0342702543665717,0.7728667487451463,0.4259860522414549,1.867881548974943,INTC,14.257281064987184,Semiconductors,-0.937750069105092,0.34653643635114817,-0.26406282921407276,-0.24263423130925477,-1.1140605454681185,4,0.6547763037093376
0.4127925410115196,0.6881950234267664,0.2097960109335274,0.511137930031698,1.1558489261483946,0.9142647249470636,0.4723002463160624,2.4759196232924614,5.890910348644161,0.5082359541173802,12.034985422740524,5.780472711366505,-0.0296066195686306,1.4363567627301017,0.5895510808197758,20.51036269430052,JNJ,20.796390056610107,Pharmaceuticals,2.383432917926586,0.24449494497021076,-0.38470523191505057,-0.2129342923079688,-0.07991829249143158,0,0.21259186929368654
0.319789354122567,,0.0127863161232938,0.1511293834902006,,,,,1.3326223812308644,0.0399835577965899,15.497843499691928,2.1450221375706815,-0.0191424618323428,10.819618882633174,0.9153949031749812,,JPM,16.471717834472656,Banking,0.25494269835921285,0.07343476392358933,-0.9975119796479824,0.28066744713877617,1.2880622121075431,4,0.6783956835672251
0.1212738441642418,0.5544778532169414,0.0554713437493067,0.3329339191408157,0.9644217806693628,0.9303968114412988,0.3829787234042553,20.31699225949134,8.994547437295529,0.4574056683993759,30.878378378378375,10.343398855012648,-0.0259152050782763,4.998357963875205,0.83279478856264,6.4075917859365275,IBM,22.720104217529297,IT Services,0.07585553304874187,-0.050418339983047705,0.276364307250865,0.19716392878781291,0.4194575676374053,0,0.6229581706477205
0.2689666365729704,,0.0083376544069762,0.0909150134066642,,,,,1.3194801370596425,0.0309988425077928,13.73051948051948,1.102713307638987,-0.0282554278584225,9.904147493879568,0.9082917760823308,,BAC,15.204923152923584,Banking,0.03475489259439258,0.07343476392358933,-1.0128619485528825,-0.21569347913574957,1.2078790697029456,4,0.21157928370715096
0.1841138063735028,,0.005187640793034,0.0728454728198109,,,,,0.3452525350540973,0.0281762725740956,25.932225623087017,1.583003074928874,-0.0226357826759193,13.042119669817373,0.9287856802595528,,GS,16.357504844665527,Investment Banking,-0.28513908789580505,0.07343476392358933,-1.072507262491498,0.1699133351521241,1.4720889416683307,4,0.3375540599530458
0.1198068134607395,,0.0038261339710776,0.0449153821068565,,,,,1.4249586058257098,0.0319358629159386,18.059405940594058,0.6692122324813947,-0.0379077536024643,10.735219247224428,0.914483749710801,,C,17.86257314682007,Banking,-0.5248186346530926,0.07343476392358933,-1.005377657871275,-0.6833555070560271,1.2799626087513383,4,0.5024422821145926
0.2317517585384457,,0.0099054680336233,0.1030608124478423,,,,,2.682156194187368,0.0427417168097997,15.354037267080743,1.3129036898824669,-0.0243180123303275,9.395240530863866,0.9030033097572636,,WFC,18.801400661468502,Banking,-0.08203373331265185,0.07343476392358933,-0.9167617496523388,0.0008246364356077485,1.1596078966022803,4,0.15855907744630185
